"i","Plants","Animals"
4,149.961083052389,7.8780259974068
4,122.990230276284,7.23022824260173
4,47.6450837810757,7.37249217878329
4,50.7337112670997,6.02287020317744
4,33.9138894853066,6.23379884667695
4,106.986648980458,4.60991501702229
4,133.988331278902,9.03856498630019
4,115.59212349127,3.27660774220945
4,78.0815437805373,4.79947439900367
4,99.7858327087946,7.90675218209857
4,59.8980740677216,4.06261376832612
4,138.127397264948,9.62353878914379
4,84.0576742395526,4.46778845117427
4,109.20524299962,8.45224555908702
4,88.3669107175665,3.46689526174916
4,93.5210869263276,3.67506729776971
4,139.960684663407,7.11396748806117
4,25.5245322995353,9.1226454807818
4,72.5509306287742,6.75582910915371
4,90.1314307245892,5.43651969021885
4,20.748916918796,5.00174716737121
4,85.1398952132207,6.0033463172242
4,62.6899293358205,3.15038133776281
4,44.9424703658442,4.72949171426706
4,13.6277712205308,5.53794213976245
4,76.602353548177,7.6244822810567
4,147.067777788138,6.36641607702477
4,114.531547928951,5.14592438749038
4,16.2254837787594,4.21172855782555
4,144.539484694519,4.641285657892
4,57.8598433804815,5.47443043041276
4,73.5642378469929,5.07781587824924
4,135.173584990972,8.94824941560393
4,39.4567574946792,5.65544700803934
4,52.4298443932668,4.92568222803064
4,55.1449520512833,8.17098830759525
4,113.224024714064,7.60856305775233
4,6.17023845611839,9.24878932796884
4,8.60692984221969,8.98793170725228
4,49.2563088132767,4.88099468507571
4,142.24286825743,3.02975554697914
4,127.823193577828,8.31303502964554
4,95.0453032070654,9.85432102635503
4,31.0596641225624,9.18331806281349
4,75.3570461342693,9.90609343478456
4,125.004897594382,4.31323723433539
4,23.8400914790225,4.14212194918422
4,121.944269386726,5.22847823056858
4,17.8087901218096,3.59289250868605
4,139.342488649942,9.73626790565671
4,79.0590353924897,9.96369951269124
4,120.80019498216,9.50457673183177
4,41.9370935328421,8.19293229809962
4,98.674945309211,4.02872210914269
4,109.800141952059,6.80046110516181
4,10.580449547118,5.26875711604487
4,11.4822729074978,3.76711663509952
4,7.74737967801047,7.33588629945647
4,25.0842379698646,7.51906714766286
4,117.773816207808,6.3438191587571
4,21.4481463813339,3.78145230116323
4,31.8981933615869,7.77562552395044
4,86.945143689774,7.43249070651596
4,63.6217940144823,8.01185822534375
4,38.0913622281048,6.86720442790771
4,34.2782882931642,6.53512164686108
4,132.158266658103,6.63525081999833
4,28.2161826566327,9.5366341557377
5,64.2306989321369,8.26360483473167
5,73.5320528293494,3.98587614337215
5,93.2133199883741,8.34099410881056
5,107.322268726758,7.8103141957894
5,136.31423916081,3.75281393495156
5,119.769859742094,4.95743496005423
5,85.8492224804009,7.45538095902652
5,9.97415257442044,3.01774965666467
5,101.296870746661,9.8731133422791
5,76.7740570431342,9.19189069653861
5,11.8570854728459,4.11868315241765
5,7.97585779958172,8.03466585840098
5,34.3917854128405,3.5336907485011
5,57.9942045074771,7.96727985259611
5,135.30483964436,9.33287063458702
5,13.4643966555013,7.06119339038851
5,65.8304742747336,5.71724249574123
5,104.665761928388,8.78335257330211
5,103.378719209949,9.73492027865257
5,72.4938802640769,3.87736815540353
5,33.5652123237494,3.21402004002593
5,84.2923431965988,6.81828076581471
5,124.340568096482,8.43977158405818
5,27.6228239906603,9.95211760085542
5,116.54290265817,9.60066609002883
5,17.488531824213,3.80570965805324
5,149.005083377822,8.63172768994002
5,126.167329887534,9.41105695124483
5,97.7173470617854,7.32323482185136
5,52.0970153540839,7.62873121884884
5,99.0243301267969,9.80798191468464
5,14.0855252739275,6.59904974201927
5,118.011954712111,6.22275993912946
5,68.5748587356647,6.38077066932572
5,75.4470774156856,3.45814867280424
5,93.919740750792,8.4960279430449
5,118.298883879336,5.52912093742052
5,6.83299988945946,4.58178798897658
5,130.504635907162,7.70944484893
5,37.6359500407823,9.57848472721176
5,109.99299930631,5.8515706535615
5,28.9523279340588,6.17658464865526
5,82.231281594641,6.29272233956959
5,66.9090439666528,5.2773080299818
5,100.091613309539,3.10075717740227
5,113.616040877847,5.35221264622407
5,19.960442607489,7.87323383942479
5,15.1869978294708,6.97514263732126
5,43.7579873624956,4.76696249407018
5,47.423397498054,4.43050627282122
5,35.6720492942142,8.15020234997384
5,144.489293140313,5.48861711679492
5,138.679014656192,8.07176485328004
5,90.8594804144814,3.60397770827869
5,21.3261526064714,7.01993534400826
5,54.8219083084725,6.0520273028547
5,111.414173901791,6.72912877584109
5,81.5372878437862,5.0478597938735
5,129.108485388185,6.87321248515742
5,61.7313021318638,8.86179609638173
5,88.2352787112119,5.150844864354
5,51.3532095690724,9.02657749906881
5,5.4467725772527,5.6439900853089
5,18.4107604134828,4.85853011776926
5,61.4221535524935,4.65573719952954
5,57.1134880375117,7.13398451468209
5,123.487983999355,6.6444157554186
5,80.1336828980595,8.69168708665762
5,25.6192867530626,6.56257391013904
5,59.4066445028176,5.22527706080349
5,40.319249152299,4.20205581029411
5,131.645463482791,9.09261635041796
5,133.456301565887,5.91931838678662
5,147.300211732939,7.37453995154239
5,45.0675904691685,4.33900963515509
5,69.0637018353562,4.1803569534095
5,49.9139501917991,4.96251626007026
5,29.6861008462263,4.52602464959491
5,32.4681316504371,4.70341457822826
5,141.352607477864,3.63110390296206
5,122.137632292474,9.26888048812048
5,94.9751084230724,6.10929210580187
5,86.513278708444,8.53561689001741
5,45.6426184483571,3.95171116762096
5,140.484348360309,9.00332261322765
5,39.527905853535,8.89616797750816
5,114.208432022517,3.28664510071045
5,105.913805128937,3.38097772395005
5,147.083973731531,7.55778220154345
5,128.162536203337,5.98159246457974
5,137.696354259597,7.52155206822557
5,24.8108676286764,9.68329620826291
5,53.7453166206717,6.4771457032999
5,71.3666252414812,8.190886184345
5,78.6610713556642,3.19273467888124
5,142.812573403749,7.2372854939336
5,22.620798985986,5.75849884202937
5,42.5693232298596,5.41998324959306
5,90.4574792025611,4.3101978498185
5,108.27618460852,9.45593902465422
6,56.7820895532263,5.80863116408
6,69.1652297053719,6.63403296273667
6,65.2823985308991,5.14002106950385
6,59.9999988778378,8.24305768258404
6,50.7716198267299,9.26275654915255
6,112.917314472585,3.90019354801159
6,28.2164757009945,9.90468562986236
6,100.325026781193,7.55475139857037
6,87.3651749422774,3.55535909454105
6,10.8433852749644,5.95227936277399
6,101.076728489751,8.54065331250429
6,9.3893908912316,3.07865582155995
6,52.4771093454561,8.47316019258462
6,44.7652419726481,9.14233242517803
6,79.0882306608953,4.54487537267618
6,144.818750229292,7.09747555954382
6,81.282317779446,3.92143872061977
6,75.722407911846,7.26851480894256
6,149.117500481335,9.00974493074697
6,39.1121528435848,3.70102564567467
6,96.5176413820358,4.68407499161782
6,86.1637405796209,6.55729350275826
6,117.69236665013,8.74841625700006
6,24.8665124357212,7.98497542681638
6,43.3679655118263,9.07038800070062
6,138.03168583283,7.54389376921114
6,124.519148010365,4.63056182701373
6,47.0060467768111,5.25017612957861
6,102.318084615131,6.98831881796243
6,32.0024225383648,9.38950817928417
6,58.1719402853632,5.71339124443941
6,104.600743663893,6.68308089163387
6,143.713024826476,5.09350538485451
6,67.8952028786531,3.6097108984855
6,32.8648837268469,6.06993057450745
6,126.072732795822,4.00538306396687
6,107.034039247024,6.31057402055245
6,95.209813898115,4.91524624143029
6,109.031044047815,9.72953904012451
6,118.500931177707,6.28014134035911
6,62.7319327590405,9.81624408181757
6,26.261450680648,8.92927033565007
6,94.0195799821755,8.6030535751651
6,121.188680464937,8.30868940294488
6,19.3278752645128,4.53277368536918
6,72.0024206341477,7.75318801022833
6,146.110091638647,7.45809509855928
6,16.9637722461019,6.83865016454132
6,128.52123402186,4.35515800381079
6,21.6949378040736,4.99046252095606
6,131.854473384423,3.78153293401934
6,70.5450557080214,7.88608506685123
6,122.619065694627,7.65764000996249
6,148.452385253005,3.18516708164709
6,111.134245419607,4.23935306503437
6,8.90062472787686,6.1004579738644
6,98.5134523986955,7.94646854149876
6,55.2561454258277,8.43363399958238
6,90.0317184304469,7.02657581234584
6,20.0036508366116,7.33207749162102
6,127.227847015928,8.87093755606795
6,88.9469137541833,5.63286117161391
6,141.893621087924,5.4616266071354
6,15.3526462768321,8.6728433711757
6,92.1514270935557,8.15787533495808
6,136.091692684311,9.64089757267618
6,12.6924351266469,5.23848533744691
6,42.4201833864208,4.08584469268331
6,47.2885936808307,5.41195316369413
6,133.790794379136,6.73824442426907
6,5.85985324487556,8.38425898008281
6,48.5634314703173,4.27230660544941
6,53.7991947781527,3.35239050467499
6,37.2665595900035,4.82963850168977
6,60.1025876123924,6.45187021285994
6,76.8258143985993,7.79068423344055
6,115.182595922262,4.42749584536534
6,66.5837020488456,5.76536074076314
6,130.269109977724,5.3275987838232
6,78.3649550271919,8.08932434168877
6,91.429029883293,9.18098573684459
6,14.6611700250185,3.02956630299101
6,63.8040354155586,3.46959977859631
6,7.82874999283813,4.80615456650965
6,140.533141162631,6.21749632366234
6,27.3244805866852,9.4681303748698
6,36.3955396308331,6.36464125277242
6,105.104907829396,9.99956668255385
6,119.64498207994,4.13703812008724
6,23.1988868439686,7.19839704249054
6,109.738333621738,5.90838801230304
6,73.3244473213097,3.32409633351257
6,115.977716503502,9.68866087920498
6,139.165948387759,7.34486397794215
6,30.1909009919735,9.56192156758625
6,40.077304623567,3.23683686326491
6,84.246754549339,9.36771112640156
6,134.642723216442,5.55696408466902
6,34.7499659379828,3.63273706593784
6,82.0502649562783,6.89556172341574
7,136.776967136608,5.28935312608723
7,110.177795394231,7.27344462725101
7,49.8040319998399,5.66095931827091
7,130.937710196013,8.455876463803
7,112.489738526684,6.983795941649
7,103.444910826418,3.49085376522504
7,75.9302275191643,6.44384026505519
7,19.4031304384931,7.25066624509403
7,56.7096432579216,3.61857446035836
7,23.0113308131346,4.77590204320848
7,36.8726392747601,8.52452286295826
7,74.4451422498678,6.67659112932626
7,91.2069046395598,8.68107590961736
7,63.0100784187205,9.73981164318277
7,142.271681999066,7.52457018041983
7,100.671328286524,5.34495049264049
7,33.5978403877933,9.28225617318181
7,51.2488367125741,6.18295261758147
7,80.5027841801755,5.96682024207432
7,65.6488216905622,3.18121140493546
7,90.1803864656133,8.55636271399446
7,11.5328798302799,8.28152403899469
7,135.240717252053,8.36790713945171
7,16.5965803446015,3.36905661661876
7,21.0190191356349,9.99451765984064
7,98.2299011542345,4.58025229593273
7,145.395294820773,8.08705687198788
7,55.6385552776046,7.80213152608601
7,119.104829568474,3.06875324594788
7,123.58199480552,4.25729182149749
7,42.3195179005968,4.17932302560424
7,125.509561059624,6.10225725025637
7,133.586121521634,8.83663055639015
7,108.126221219916,7.92709477252793
7,60.5992653678521,4.29472155763302
7,115.056341046712,3.32846164877992
7,7.75812756834785,6.60153524224181
7,115.541573142551,4.10726192106027
7,26.9145972889499,4.73228311882354
7,66.8472918251879,5.18813648273936
7,84.0244236596045,5.0558281350648
7,29.0618979974417,3.99423235940747
7,44.9823024432757,6.78655489434022
7,10.1831639182987,5.13147089618724
7,47.424965014006,6.26596659473143
7,19.7438094758778,8.03990939179901
7,37.567694404663,7.14799888807815
7,25.497310786834,7.4199422965548
7,70.9469860365149,7.38922088337829
7,124.997182674753,5.40577925311401
7,24.3277564888005,5.48889115468599
7,148.010849973501,4.84786370947724
7,103.97506711504,9.04253362259595
7,82.3745674183942,6.30837018498685
7,143.193119475478,3.27151141364127
7,30.7287289254135,8.76454222481698
7,52.8379396538599,9.0928333371738
7,127.874816956324,6.03875446595019
7,57.4104948881548,9.85692551134853
7,52.9901555216871,6.36480899940943
7,61.6841276208637,3.84787777495803
7,16.7063785310136,9.01178985323757
7,116.880621042417,4.40029217466246
7,85.9819275263231,9.46448889040854
7,39.4346810347168,9.3267770152376
7,79.4409786010045,5.83312891003676
7,129.458143516141,9.87836322959047
7,121.863535426883,9.64298760445556
7,139.805224988877,3.4522382994974
7,94.1817723881453,3.771689680852
7,146.383735507622,3.66322533092229
7,137.910314159293,6.87066055878066
7,86.6341386644752,6.76186902890215
7,120.134503032279,7.73895784287248
7,92.786554334301,3.75273300426314
7,101.618077192805,5.01094103784999
7,14.6441047903849,7.89459017830668
7,111.741719948465,9.5301190113998
7,76.4629546776996,9.38135265640681
7,95.8097603025264,4.67332216347102
7,35.4094102170202,4.36354767961195
7,69.7830025755684,7.66734747420531
7,40.7522599944728,7.61078564399155
7,13.2174825425842,4.49579325054772
7,8.41678888497409,8.23114380290965
7,73.1220956276404,7.0702552233357
7,59.8513359361095,8.11274688030593
7,131.763939673337,3.08447867436567
7,139.867463582207,7.03028859701939
7,5.46109083804768,5.65691328125307
7,149.497436666605,4.94124202992301
7,31.4650403075968,6.50699076808523
7,43.4780278338701,5.92343498756876
7,106.18380162731,5.57638689855579
7,78.701025618217,5.76436615490355
7,106.50478177045,8.65535503606778
7,88.2079899389297,3.9477104243706
7,68.7601404652,9.68155662097503
7,97.4051302749198,9.16580520911841
7,46.8770949887577,8.93420206638286
8,146.833307930606,4.34727245908696
8,66.2733734812122,8.62236437313957
8,14.4832367931027,9.68189682011027
8,49.4829727981822,8.23084801119985
8,69.1571412983467,9.56310090507846
8,89.7294925272115,7.2732640463626
8,126.767459208053,6.63733436200302
8,83.6017804257455,3.94197257214459
8,114.683307137492,9.0294353026757
8,126.848137422989,7.93629018510459
8,30.7064186824835,6.83590950711165
8,137.904241180851,6.09902698859572
8,111.56051995781,3.21649107870879
8,17.1561333998223,9.82607702355599
8,142.077900054643,3.07115098429378
8,13.0585526135168,5.6222795521887
8,117.02046785152,7.19813094650628
8,91.0959316734457,4.08287790023489
8,57.2554600344505,7.8251036334713
8,129.169852846616,4.82751585287275
8,103.173502840707,6.87856135799782
8,31.5925742718158,9.14452477006242
8,62.1949936921592,8.09687742032343
8,37.7813801732729,5.49835143821314
8,113.315430475969,3.44950883199926
8,139.490677930962,5.93621714870445
8,16.406466180319,5.82961536118994
8,118.169629180769,4.30776018025121
8,34.0027403486893,5.17762886533514
8,18.4105563792051,7.83152583986986
8,88.0387597667985,9.44527188317385
8,51.6877626082511,9.000402520278
8,116.441673570103,6.41288778670365
8,95.3614211012726,8.1407442629151
8,100.872086432914,4.43712862757966
8,32.9772045347723,6.97761110808467
8,130.507149089931,5.53647720625624
8,27.2461694838828,9.58814311356749
8,147.772710113041,5.31319270771928
8,144.805709735106,9.94082883391064
8,36.6996769413236,8.81836319718277
8,68.1823179055587,7.3470244525373
8,122.809529555321,9.25994004664244
8,54.6141950050253,6.45867349907989
8,83.1319479944184,7.43771902737208
8,41.7381618433166,5.7572431791015
8,87.3911493526422,3.71366453289753
8,78.9801082942751,8.47945287884679
8,105.65797012744,3.56144262493122
8,136.637831569568,9.75072164447978
8,28.4344337686314,7.74395356390392
8,94.2933981728624,3.3988576021418
8,7.90997569075553,4.93296467937296
8,81.308459411026,3.79270877621835
8,49.9699531937717,9.21080243226374
8,56.8415631210082,8.90011752701365
8,76.7553227570024,7.97253699641209
8,143.014033872017,4.49758369005285
8,59.8461901838542,4.61796228409978
8,64.6242386702914,6.01691532776924
8,44.7095496589202,8.71265769117977
8,25.0577618104406,7.012501173364
8,71.5282506495831,8.39438250079751
8,41.015725546563,5.71277821944095
8,134.495639639907,7.22840307909995
8,133.715683604311,5.99067172593204
8,7.47334541204618,6.27948407877237
8,73.4323967497214,4.00506489016116
8,48.1398828323465,4.68224760560319
8,22.19195951937,7.65787125686184
8,60.3478535971837,6.16565718094586
8,19.6621221498121,8.31777040992631
8,140.192823822144,7.50624405984767
8,149.275553447439,6.32812344218372
8,75.8658043337986,7.06793636669172
8,72.2480699215084,5.39695459072478
8,11.5570064421161,3.06696381428745
8,85.9562289259513,8.53753440611064
8,99.275032662123,9.38768143140711
8,78.5170045454986,3.68432148342952
8,131.211459125462,4.78305021652952
8,46.1815586631536,4.15723045791732
8,96.7294674252276,6.50994775367901
8,43.0302288223291,7.55851815583883
8,119.989654360968,4.24447885070695
8,26.1363234737888,5.03458506157622
8,63.348659895116,8.34482933406485
8,9.52792632959317,4.96324640846113
8,54.2331937699346,4.54156991841504
8,5.36862657112069,3.88214505964192
8,110.058735341462,3.17477484632516
8,93.2937443744042,3.32694236335577
8,107.929414478864,5.16078096692916
8,97.9813888691948,9.35714227504097
8,121.339616476721,6.7158624521317
