"i","Result.1","Result.2","Result.3","Result.4","Result.5","Result.6","Result.7","Result.8"
1,8.94261263497174,7.20344512602314,9.08044973721262,6.66813562831376,9.2594646516256,9.83897437835112,0.696720106666908,6.03318794134539
1,0.7731179560069,4.03174322464038,1.6744367426727,7.00120525660459,7.44929399620742,7.75364496142138,9.55359846693464,9.50914757687133
1,8.21170035547111,3.06373063728679,9.20135466260836,2.24208818564657,4.56460809151176,7.30387499097269,3.86842176120263,9.28793570720591
1,7.06789474168327,7.98313635587692,9.67351224301383,0.684711117553525,8.94424675987102,6.81288102266844,2.05097157664131,1.45839788152371
1,3.0436496821465,4.70038236938417,5.3415125456173,0.709580309595913,9.50323189503979,6.47912074923515,7.9039521077415,7.61028919338714
1,6.24362854503561,6.81064716675319,3.3467496965779,2.12624150745105,6.83656188885216,2.54771372994874,5.63983835952822,3.56518937211949
1,9.76719584187958,0.957498069503345,7.28368594048079,3.18056766572408,5.19520996315405,4.72153206320945,6.71273339604959,2.8091580921784
1,1.37862419299781,4.80464237402193,1.0384830952622,4.38560007903725,2.5263898429228,6.20345588573255,8.79903861689381,1.63334324785974
1,1.98997419492807,1.02242613502312,6.69131277552806,7.96687524565495,4.05525218828116,0.627514360821806,6.61070324818138,3.79475554400124
1,7.66263616455253,0.157570853480138,7.75620628998149,5.99579689672682,2.92007503348868,5.37575677023269,6.4204645456979,0.324828097177669
1,5.12204834041186,1.24320283739362,5.76972628706135,3.60134169391822,2.64232755638659,3.42514879147056,2.8699226162862,1.97092853481881
1,9.29819256069604,4.56103365176823,2.28560050863307,6.2606357102748,3.71352292101365,6.68755333996378,0.4203824224649,6.76080458313227
1,5.78435536785983,8.8830023535993,2.55176392996218,1.72472641398199,4.81639027101919,9.32805208174977,8.64268709565513,2.313444562722
1,1.7512383870082,8.51029058434069,7.05191158305388,6.56776117172558,5.23003496048041,5.68864305668976,7.44305099379271,3.82788177290931
1,5.60300140709151,1.38101148530841,4.56855144826695,6.12660965812393,5.82351561379619,8.31407748744823,0.76160086884629,5.03930952996016
1,3.63521673532669,9.89227800460067,3.8171247609891,5.52188922886271,0.284900183975697,8.47624912250321,8.11420066861901,4.59643680644222
1,3.56499957037158,7.1262420951156,8.16260966586415,4.04389291293919,5.52547755201813,1.68141584787518,9.24415057525039,7.40618602568284
1,3.32431859725621,5.93091616975144,4.81469881648663,6.8181258944096,2.41771096866578,5.16783315206412,1.81715152324177,5.18102283230983
1,5.42631018892862,1.47743556704372,5.12424981456716,1.08423488549888,0.88095235095825,3.29512068640906,3.08265112764202,5.85741733931936
1,7.36339539370965,6.38913424347993,7.93554857459385,3.51528496784158,0.179558814596385,6.18819491001777,8.3863749907352,3.08829924075399
1,1.07883805802558,8.79334953809157,4.26757343481295,3.80420471506659,3.9404767052969,9.7497762006009,6.37601393538062,2.41924750872422
1,9.60487649287097,9.02732571996749,3.44061771316919,7.6759187980555,8.20645658741705,0.411591678415425,5.87300704517402,6.54311245039571
1,1.43090633333195,9.68858639081009,9.56797813235316,2.69541236050427,4.98040299667046,5.49042904952075,9.99893471163232,9.91360588883981
2,8.74685635571368,2.1707138200989,8.19402831532061,3.23422887979541,8.06787851604167,1.37837599243503,2.57506189465057,2.39193313277792
2,2.0779018094996,5.48383074719459,4.79412286791485,8.44271700945683,7.64600425467361,9.79803616867866,6.6299436179921,9.86994386478327
2,8.47886335637886,4.49318736679852,2.60411346931942,0.239364778762683,3.41925465690438,9.5886856992729,6.07768946976867,7.52847588453442
2,5.90501805576496,8.43961436909158,9.06143567664549,9.5569269119529,4.01675327573903,9.07440972060431,4.40030109728687,1.46737287694123
2,4.40492531966884,6.41245946674608,5.99544165886473,7.95366335457657,4.68450644437689,7.43845773430075,1.65349455052055,0.974073773203418
2,2.67507900472265,8.86818125082646,7.12284105282743,3.72186069712043,9.95923120118677,5.41935783324297,1.97009346745908,9.33115393186454
2,4.78978450035211,0.405597006110474,2.15698476471007,4.35146407431457,0.186772783077322,4.80165591551922,4.24044548270758,8.62754149863031
2,0.449593671225011,9.11088092236314,3.53759908706415,8.53829223536886,2.75302650220692,4.63639568225481,4.60271440627985,5.76822748247068
2,0.800218649604358,7.59850518708117,0.710782087221742,1.10996910219546,4.3925914542051,1.69948545950465,4.74338165333029,9.44370463737287
2,7.98952638497576,1.9407009007642,0.0531922335270792,7.62729169565719,2.61429473892786,2.60660284375772,1.35366743709892,9.66333824614994
2,8.28455850002356,3.72704277122393,8.67588214897551,2.21850069731008,4.5805646443041,1.21737216461916,1.45911629220936,7.94406080031767
2,8.5735366569832,5.28554321860429,5.15452704518102,1.24086494199,5.23314208423253,6.68981009242125,0.322426536795683,7.68962232840713
2,6.03793028059881,4.28390442153905,8.89207467085216,1.87641614477616,3.56649132680614,0.480768583971076,6.35424186191522,1.58963873137254
2,2.10945357691962,3.89630628125742,6.94202403377276,1.44739823709242,9.35945774789434,7.54098806399852,9.63614334326703,2.02868147785775
2,8.11132250514347,9.4288323750021,0.649477498768829,1.3380277850898,6.40562294404954,3.22550618192181,3.66649702936411,5.57585254253354
2,6.15620176545344,9.92634273623116,1.5945313641103,4.79553410904482,4.7322175325593,7.26400814303197,6.41535285976715,2.76356393804308
2,3.81820724150166,6.00271467326675,5.4729535897728,3.50105561509263,0.816795770893805,2.80766161251813,0.466085060429759,4.03426438104361
2,6.90902277810965,6.23036384973675,6.40595753446687,8.06159023034852,7.72808714569546,2.92555083511397,4.39087316545192,6.27280661887489
2,7.59363884660415,3.47542769527063,9.94904117526021,4.22215090452228,6.87871906154323,8.0644495990593,7.84179379511625,7.30678055714816
2,5.12893159731757,7.94514885628596,1.14983091598842,8.78149073245004,5.10700608796906,4.1586664872244,3.00917709027417,4.58312397941481
2,0.302320083067752,2.96744892040733,0.91905121949967,2.30249852959532,7.44090183114167,0.511796379415318,5.39970564928371,0.335580956772901
2,9.7415044011781,9.69305178318173,7.30883020434994,9.74148550070822,0.579373378702439,3.53997656728607,4.98017720940989,6.16265198057517
2,9.56273475154303,9.5781178004574,3.70990015857387,0.444774633087218,1.01195964682847,9.22488127732649,7.17011083080433,5.64063711839262
2,3.64265717910603,0.158780142455362,5.0879868701566,6.21785002418328,8.66994394690264,3.48400295889005,8.2571399304783,1.72171389034484
2,7.145876549487,6.91491207969375,3.30140484741423,0.999938335339539,1.79590273578651,1.76665826158132,9.9258377177408,8.03562241531908
2,7.65738001996651,7.23442948723678,6.05108928249683,6.04542557774112,5.75372758740559,5.69484885376878,1.250073575438,8.24880282245576
2,9.3955871284008,7.68869743091054,8.06008591726422,7.59700084938668,3.99732513865456,3.05426185624674,2.67283171347808,6.31782823808026
2,2.86327442203183,1.78139437998179,6.62801285968162,5.38787237794604,8.26017768490128,4.52878985172138,5.48241195387673,4.15732300591189
2,6.59045786759816,8.3865007457789,5.5993350634817,2.04523839461617,9.5512095377082,5.12494332862552,3.49613972736988,0.657725393306464
2,5.41236688520294,3.5023244118318,1.06342877147254,8.17980572222732,1.80728714861907,3.77056390549988,0.753386192512698,4.4714225608157
2,3.38404024660122,4.54027101397514,6.79764502088074,6.63151563410647,5.05922687347047,6.27292434610426,2.13618146909866,7.04037576674018
2,9.64312073730398,0.386926765763201,5.74605104245711,0.765774679556489,4.13586858476046,7.88247486494947,8.86921757000964,2.25859603681602
2,0.925885133887641,4.94128893136512,5.60618295387831,9.87973270439543,2.91380876086187,2.02805653731339,8.78807827364653,3.66272719779517
2,0.554004881577566,3.26070965200197,2.3735303947702,8.66425451613031,1.95677649115678,5.82042909006122,0.18767503737472,5.08061536382884
2,0.741013543889858,6.89964745012112,7.07004765837919,1.56739855397027,8.90222500276286,6.40149272771087,0.0710418468574062,0.272221644339152
2,8.87662733951584,2.08942855927162,6.39556319303811,5.0579052692512,6.0871818657266,3.97624078830704,3.75436497884803,0.0536813251441345
2,4.6940378654981,3.13564935808536,3.86210315893404,4.42652450408787,8.47206387163606,0.202120669535361,7.47664061766118,8.45228517854121
2,0.654650449217297,9.84949008433614,3.10738218540791,5.44692381815985,1.28891644983087,9.64553498732857,6.77003635729197,8.81440177669283
2,8.08047343797516,0.948060483951122,1.46202411651611,4.64366887030192,7.84145963047631,0.642110281414352,6.92369578492362,7.24762117001228
2,9.98323624373879,8.56301704223733,7.55297199154738,3.31822827262804,3.81119893493596,4.04240730672609,5.7781633348437,7.80634623947553
2,4.33674319011625,6.73552874766756,9.44050300866365,5.91997480574064,0.264641177817248,7.99790650676005,8.38156502356287,7.42308066776022
2,1.25015095390845,2.30817126545589,0.235927975154482,1.95927183637395,1.18667714667972,8.14461647735443,2.87258133909199,6.93472596546635
2,6.37188627666328,1.88041531390045,1.64569482738152,5.11428052335978,9.09187989819329,6.36635126019828,8.69255018022377,2.4690410587471
2,8.39489739730488,0.241726564546116,6.12977521009743,4.59520480995998,9.79185688004363,3.18464337566402,7.09971951046027,3.29322849772871
2,7.25868694619276,0.817127449181862,6.57939266655594,9.07603340840433,3.7651682798285,1.50853092961479,2.9345740727149,8.50797383340541
2,5.89153550532647,7.70556905244011,5.81047334156465,3.83637464572675,7.20311693130061,0.857710012304597,7.65736607955769,4.2448542826809
2,5.59487475208007,4.14593560486101,9.30017200200819,4.16353701364715,0.0791123172966763,6.98434010664932,9.04579805519898,1.89201586814597
2,9.19309648494236,5.76935791543219,4.37719091952313,1.75715887879487,2.84794225380756,4.93396230943035,7.22850798121654,2.15583331861999
2,1.97791792659555,8.62376343698707,0.488195345015265,9.35404859597329,6.11608295855112,5.27550656485837,9.86662479306105,0.779698470886797
2,3.43136145381723,9.01654930566438,7.22615443000104,4.89503898404073,6.52197723248974,6.5626057294663,5.04438347190153,9.71380518155638
2,2.25249702113215,1.46347073526122,0.805793688888662,2.54996112769004,7.91797311843839,4.32102319945116,8.9020592009183,5.40103796089534
2,2.57469330520835,8.28466077027842,1.79261445126031,6.92635657291394,9.82653775203507,2.56943572061136,0.218239432899281,5.33696710173972
2,9.49104232268874,0.603140224097297,4.83175727871712,0.0945461080176756,1.64740678220987,5.7350171066355,7.74162966571748,3.87656050333753
2,5.70819196780212,5.83688755694311,2.58318316424266,5.52503740652464,7.16414218007121,2.24438723947387,5.9007794044679,0.491129072871991
2,0.12213489881251,8.79721470118966,9.26707126440015,8.39448612439446,8.31932823671959,7.36399383947719,0.801557884598151,1.18196749319322
2,3.74924387149513,1.31165752455126,6.87885983604938,0.536514028743841,2.14373076518532,5.98167458823882,5.62534499526955,4.30804803299252
2,1.43024517525919,8.96094559724443,2.94098306298256,7.88976620663889,5.48060077079572,3.65013680031989,6.28498117711861,9.26018343749456
2,5.01844834464137,7.07183450523298,8.57002127678134,7.13036037939601,2.25085387374274,7.03067262826953,3.29793378436007,2.85220318397041
2,1.66510498798452,5.33851090299431,9.80084528741427,8.26060846063774,4.23661087390501,6.00791035359725,3.53317379527725,8.39590793540701
2,6.84036621784326,1.22826438965276,3.41166630091611,6.36454896531068,0.640468557458371,0.00040324644651264,4.83839366000611,3.41044715198223
2,1.13627924865577,4.83468850126956,8.48414072997402,8.94950492992066,6.74736417054664,0.700613894267008,7.3931861046236,2.56875816672109
2,9.23576350086369,0.562192138633691,1.26481425652746,3.17117940546013,3.19449671430048,3.30417406447232,5.17299817337189,8.7881046876777
2,7.48302700365894,3.69054886023514,4.52970680734143,7.47263335762545,9.10033845719881,9.15786754775327,6.17906083918642,7.73546916889027
2,7.08088197512552,8.1333883154206,8.28631917820312,7.02240722212009,6.94571279431693,2.36675403038971,0.523874840885401,0.184230542113073
2,7.84982860710006,5.59086912765633,7.89084051214159,7.33818782251328,9.42378194122575,8.30946994314436,5.56245704181492,4.91556021901779
2,6.29720049500465,4.66004550552461,2.7522862151498,6.70543674635701,8.13643507796805,6.87133448289242,8.01933422496077,5.17030165742617
2,5.34909058681223,2.89532752772793,8.97801571369637,1.03332476438954,3.29903299573343,8.47804969651625,9.78124143541791,8.17615333744325
2,1.59702534351964,1.08827688298188,4.67942242647987,0.378604739415459,1.57681275140494,2.15725519866683,9.1325057930313,1.666858872585
2,4.94698258065619,1.67682984117419,4.48671699194238,2.67874407446943,6.34901185366325,9.80332401066553,1.59025717782788,4.668665436632
2,1.08120754279662,1.17898440631107,9.75980933774263,9.6798276655376,5.62352206045762,7.79055946895387,2.48072220219765,5.83900926806964
2,1.73494962519035,2.51375917508267,7.99508078645449,9.1287763977889,4.84542943490669,5.39926550495438,9.58904237120878,9.5739948008908
2,0.0858980094082653,4.00913663732354,4.10122955054976,2.47391994644422,3.6415279410081,6.79083099849522,2.25888594642747,6.71925842622295
2,9.0271619469393,5.62933072105516,7.78680420785677,2.94658244373277,4.48986070321407,1.00103219193406,1.89313473172952,7.1714490680024
2,3.90816274778917,4.34757525657769,5.25496241757646,0.808396564098075,7.38940497422591,5.52528786130715,9.40194989391603,2.93830880047753
2,3.13128621012438,0.767664621537551,0.159074160945602,2.72800649905112,2.32527928659692,3.87168414031621,3.18993192773778,3.33705909601413
2,2.49588209867943,3.95601990723517,2.44721955023706,6.56457606379408,2.07233290658332,1.17485116049647,0.639791902736761,2.69764242470264
2,4.16376079278998,2.26496149150189,1.93492153810803,5.7229550186079,6.29430742538534,7.6598177815089,8.42429235302843,6.51997052654624
2,9.84815710145049,3.05107039010618,2.2732712820638,3.0527226024773,4.96541800203268,1.40597071482334,1.73759213215671,6.82205567783676
2,3.56821030681022,5.05817362945527,1.31376724415459,3.6629605837632,8.73916673969943,0.185698603349738,8.11831203282345,1.97338636259083
2,7.32627776653971,9.36653846877162,9.51607821905054,1.64427385833114,5.85425301878713,9.43198576485738,8.52393717258237,8.98909382154234
2,3.20869263887871,1.58714732017834,8.78740104546305,2.1786136652343,7.54898650923278,8.93884238565806,7.59528903355822,4.87443157657981
2,2.30796720760409,6.69575467507821,0.316484869737178,2.89391674087383,7.08324892106466,4.48613102606032,3.88403957665432,4.78718885781709
2,4.57793563690502,2.69052072998602,2.80370140802115,5.28171582815703,0.311213446618058,0.331091559655033,2.77027073290665,6.08425621443894
2,8.66732265655883,8.05062926334795,3.08971277445089,0.126936100167222,3.07013800169807,8.74801851408556,5.88660160179716,5.99323122978676
2,7.72185915135779,2.7993053054437,3.29962326770183,8.88714013802819,9.23501962933224,4.24540633079596,4.58826073496602,9.96999410404824
2,0.21241499602329,2.48636135170236,4.24235828288365,5.63857315084897,2.53707398122642,9.99600580786355,0.909945175331086,1.27584479039069
2,4.89375642659143,7.36058656170499,3.96564053189941,6.42999569112435,8.54699809816666,7.19883966629859,6.87797940953169,3.90629758732393
2,2.78241914939135,7.11183975997847,4.93883297520224,6.10059005909134,0.980536321224645,1.88294911629055,1.06927704149857,6.67272286710795
2,5.66109210795257,5.12602014385629,3.63776576886885,0.611735404492356,0.478362794802524,8.63922124612145,4.11719230345916,3.19782244907692
2,8.9214027736336,9.2089980395278,1.8497798406519,4.09847435769625,6.66560177491046,4.71843129280023,4.04006900552195,1.00580931131262
2,4.25431552317459,6.34143952762242,7.4119442056166,7.22762885089032,2.4788851316087,2.43432837554719,7.95274380045012,1.3962130476255
2,6.48583512096666,7.4436981508974,7.6555200145347,9.41011775706429,5.55859127931762,0.91627165726386,9.26439792953897,5.22802067000885
2,6.71712246984243,7.86580354580656,4.05873395637609,5.84476195268799,1.47220672343392,2.70583236082457,1.12184043258894,0.854235046100803
2,1.89323769190814,0.0653798886574805,5.34970545482356,4.93080433174036,3.3849340263987,9.37283761040307,9.32855562779587,6.41659611146897
2,6.65214411274064,6.15970274633728,8.3930758087663,9.21378887479659,5.92039180649444,5.0518893558532,6.53871062423568,9.1095054667443
2,1.34508899557404,9.77577030241955,9.1268463935703,6.81364581692033,0.740065795532428,1.90926711421926,2.30683230543509,3.04829955121968
2,3.04487199813593,4.7482333424734,6.24993040312547,9.94072077914607,5.38339438855182,8.51455478260759,3.352687486168,3.78555776984431
2,4.08819235439878,3.36033161426894,2.0134731200058,3.45372277630959,8.88962584314868,8.21527850492857,2.01291162308771,0.553655276540667
2,2.91612347844057,5.91406597117893,9.66718226196244,3.91048240920063,9.64785141272005,8.87600111162756,5.25810049588326,9.09506055798847
2,5.25238522710279,6.55563350161538,0.52616551052779,7.7257239201339,1.38935142366681,6.17493837929796,3.90516822559293,3.55257100057788
3,0.262572164065205,6.05500505398959,0.149242052482441,5.33036590542179,1.01923265326768,8.59691445084754,1.33691632030532,4.67516488318797
3,9.7648679115111,8.29850163380615,9.68903186810203,8.37670130552724,3.10295891982969,9.50371619479265,6.28949383113068,3.25257154568098
3,3.99097190522589,3.71759353557136,9.91244221848901,0.32949633395765,2.40177478489932,7.1271809423808,7.16706855250522,7.88846939103678
3,2.66204799003899,4.64811902812216,8.98485680273734,1.13527254243381,1.79698224165477,4.05319983121008,6.89961502829101,9.72782844707836
3,7.28258551508188,5.49252080910373,0.796434345468879,9.79370400912594,8.99411961417645,3.60722652974073,7.4488408208359,1.09950807932764
3,6.1276077596005,3.64836550825276,6.94228545944206,5.99978791123722,4.8719781368738,9.09590730869677,1.0267610487761,2.03345451869536
3,1.80954813458957,1.22653836798854,0.871714987256564,9.8389177011326,6.43172086521517,3.58727080824319,5.36016189048532,0.260894293501042
3,1.60753898283001,7.87125554759987,3.04263956763316,8.09062504395843,4.99218354576733,6.81980841062032,7.86158562647179,7.95307704943698
3,4.01880434346385,3.05048980461434,0.496581507148221,1.9906239053933,4.64092728851829,8.35976052118931,6.74318504601251,2.79514462696388
3,1.27770154075697,5.72027129519265,1.26301592737436,2.11524330840912,9.89110121186823,1.61499541690573,9.31315764200408,8.97540346321184
